id,recipe_id,ingredient,quantity_imperial,unit_imperial,quantity_metric,unit_metric,notes
831,186,Ambergrise (ground with a little loaf Sugar),8.0,grains,0.52,g,
832,186,Oil of Cinnamon,1.0,drop,0.06,ml,
833,186,Oil of Nutmeg,2.0,drops,0.12,ml,
834,186,Syrup of Balsam,2.0,ounce,62.2,g,
835,187,Conserve of red Roses,2.0,ounces,62.2,g,
836,187,new unsalted Butter wahed in Rose water,1.0,ounce,31.1,g,
837,187,Yolk of Egg,0.5,ounce,15.55,g,
838,187,powder'd Balsam of Tolu,4.0,scruples,5.18,g,
839,187,Balm of Gilead,2.0,scruples,2.59,g,
840,188,Conserve of Rue,3.0,ounces,93.3,g,
841,188,Venice Treacle,1.0,ounce,31.1,g,
842,188,Camphir,8.0,grains,0.52,g,
843,188,Oil of Amber,16.0,drops,0.99,ml,
844,189,"powder'd Golden rod, Vervain, Savory, Marjoram, Thyme, Anniseed",1.0,dram,3.89,g,
845,189,common Rosin,6.0,drams,23.34,g,
846,189,Mithridate,0.5,ounce,15.55,g,
847,189,clarify'd-Honey,2.0,ounces,62.2,g,
848,190,powder'd Male Piony root,0.5,ounce,15.55,g,
849,190,"Humane Cranium, Cinnaber of Antimony (or rather Native) each 2 drams, candy'd Nutmeg",1.0,ounce,31.1,g,
850,190,Syrup of Piony compound,2.0,ounces,62.2,g,
851,190,"or as much as is requir'd, Oil of Rosemary and Sage",4.0,drops,0.25,ml,
852,191,"fine soft white Chalk washed, Conserve of Roman (or Sea) Wormwood",1.0,ounce,31.1,g,
853,191,Oil of Wormwood,1.0,drop,0.06,ml,
854,191,Oil of Mint,2.0,drops,0.12,ml,
855,192,"powder'd Senns, Cream of Tartar",4.0,scruples,5.18,g,
856,192,Pulp of Prunes passed thro' a Sieve,2.0,ounces,62.2,g,
857,193,"powder'd Seeds of Flixweed, clarify'd Honey, fresh butter",1.0,ounce,31.1,g,
858,193,powder'd nutmeg,1.0,dram,3.89,g,
859,194,"powder'd white Troches, clarify'd Honey, conserve of red Roses, unsalted Butter",1.0,ounce,31.1,g,
860,194,Oil of Nutmeg,4.0,drops,0.25,ml,
861,195,powder'd Bark of Peru,1.0,ounces,31.1,g,
862,195,"Balsam of Tolu, Japanic Earth",1.0,dram,3.89,g,
863,196,finely powder'd Peruvian Bark,1.0,ounce,31.1,g,
864,196,the blackest part of Japanic Earth,1.0,dram,3.89,g,
865,196,Balsam of Peru,0.5,dram,1.95,g,
866,196,Oil of Nutmeg,2.0,drops,0.12,ml,
867,196,Syrup of Raspberries,3.0,ounces,93.3,g,
868,197,powder'd Bark,6.0,drams,23.34,g,
869,197,Virginia Snake root,2.0,drams,7.78,g,
870,198,powder of Jalap roots,2.0,drams,7.78,g,
871,198,Rhubarb,1.0,dram,3.89,g,
872,198,Scammony (prepared with Sulphur),1.0,scruple,1.3,g,
873,198,Cream of Tarter,2.0,scruples,2.59,g,
874,198,Oil of Anniseed and Cloves,2.0,drops,0.12,ml,
875,198,Lenitive Electuary,1.0,ounces,31.1,g,
876,198,Syrup of Roses solutive,0.5,ounce,15.55,g,
877,199,Sperma Ceti,1.0,dram,3.89,g,
878,199,yellow Wax,3.0,drams,11.67,g,
879,199,Oil of sweet Almonds,1.0,ounce,31.1,g,
880,199,"having melted all together, and taken it from the Fire, keep it continually stirr'd, and when its almost cold, and hath consistence enough to stand, mix in a Mortar with conserve of red Roses",1.0,ounce,31.1,g,
881,199,clarifi'd Honey,1.0,ounce,31.1,g,
882,200,conserve of Roman (or Sea) Wormwood and of Scurvy grass,2.0,ounces,62.2,g,
883,200,candy'd Elecampane root half and ounce: powder of Arum compound,3.0,drams,11.67,g,
884,200,"long Pepper, Salt of Wormwood, each",0.5,dram,1.95,g,
885,200,Syrup of Fumitory,1.0,ounce,31.1,g,
886,201,conserve of red Roses and Roman Wormwood,1.0,ounce,31.1,g,
887,201,"conserve of Mint, yellow Orange peel, green Ginger, Venice Treacle, each",0.5,ounce,15.55,g,
888,201,long Pepper,24.0,grains,1.56,g,
889,201,Oil of Cinnamon,4.0,drops,0.25,ml,
890,201,Oil of Cloves,2.0,drops,0.12,ml,
891,202,conserve of red Roses,3.0,ounces,93.3,g,
892,202,Astringent Crocus of Mars,3.0,drams,11.67,g,
893,202,Sugar of Lead,1.0,dram,3.89,g,
894,202,Syrup of Quinces (or of dry'd Roses),0.5,ounce,15.55,g,
895,203,conserve of red Roses,2.0,ounces,62.2,g,
896,203,Balsam of Sulphur Terebinthinated,1.0,dram,3.89,g,
897,204,Conserve of Gilly flowers,3.0,ounces,93.3,g,
898,204,"Conserve of Barberries, Juice of Kermes strain'd, each",0.5,ounce,15.55,g,
899,204,Pearls levigated,4.0,scruples,5.18,g,
900,205,conserve of wood Sorrel,4.0,ounces,124.4,g,
901,205,of Hips 1 ouncel powder of red Coral,0.5,ounce,15.55,g,
902,205,"of Ivory, Harts-horn",2.0,drams,7.78,g,
903,205,Syrup of the opening roots,2.0,ounces,62.2,g,
904,206,conserve of red Roses,4.0,ounces,124.4,g,
905,206,Oil of Turpentine,80.0,drops,4.96,ml,
906,207,"Conserve of Gilly flowers, Conserve of the yellow peel of Lemons",1.0,ounce,31.1,g,
907,207,"candy'd Citron peel, Green Ginger, Electuary of Sassaphras, Juice of Kermes strained, each",0.5,ounce,15.55,g,
908,207,Oil of Nutmeg,2.0,drops,0.12,ml,
909,207,Oil of Cinnamon and Cloves,1.0,drop,0.06,ml,
910,208,Conserve of Wood Sorrel,1.0,ounce,31.1,g,
911,208,conserve of red Roses and of Hips,1.0,ounce,31.1,g,
912,208,Syrup of Violets,0.5,ounce,15.55,g,
913,209,Betony leaves powder'd,6.0,drams,23.34,g,
914,209,Root of Pellitory of Spain,2.0,drams,7.78,g,
915,209,"Oil of Cloves (or of Sassaphras, or of Origanum)",4.0,drops,0.25,ml,
916,210,Conserve of red Roses,2.0,ounces,62.2,g,
917,210,Diacordium,0.5,ounce,15.55,g,
918,210,powder'd Bole,2.0,drams,7.78,g,
919,210,Dragons Blood,1.0,dram,3.89,g,
920,210,Balaustines,0.5,dram,1.95,g,
921,210,Oil of Nutmeg and Cinnamon,2.0,drops,0.12,ml,
922,210,Syrup of dry'd Roses,1.0,ounces,31.1,g,
923,211,Species of Hyacinth,3.0,drams,11.67,g,
924,211,"Aromaticum Rosatum, Astringent Crocus of Mars",2.0,drams,7.78,g,
925,211,Sugar of Lead,1.0,dram,3.89,g,
926,211,Oil of Nutmeg,4.0,drops,0.25,ml,
927,212,"conserve of common (or rather Vervain) Mallow flowers, new Butter unsalted",2.0,ounces,62.2,g,
928,212,powder'd Nutmeg,4.0,scruples,5.18,g,
929,213,"conserve of Roman (or Sea) Wormwood, and of Scurvy grass",3.0,ounces,93.3,g,
930,213,green Ginger,1.0,ounce,31.1,g,
931,213,Rust of Iron (made into fine Dust),6.0,drams,23.34,g,
932,213,Oil of Cloves and Sassaphras,6.0,drops,0.37,ml,
933,213,Syrup of the 5 opening roots,1.0,ounce,31.1,g,
934,214,conserve of ref Roses,2.0,ounces,62.2,g,
935,214,Raisins of the Sun passed through a pulping Sieve,1.0,ounce,31.1,g,
936,214,powder'd Mastic,1.0,dram,3.89,g,
937,214,Nutmeg,0.5,dram,1.95,g,
938,215,conserve of the right Spear Mint,4.0,ounces,124.4,g,
939,215,Oil of Cinnamon,4.0,drops,0.25,ml,
940,215,Oil Cloves,2.0,drops,0.12,ml,
941,215,Oil of Anise and Wormwood,1.0,drops,0.06,ml,
942,216,powder'd Mustard seed,0.5,ounce,15.55,g,
943,216,conserve of Rue,2.0,ounces,62.2,g,
944,216,Syrup of Stechas,1.0,ounce,31.1,g,
945,216,"Oil of Rosemary, Lavender",4.0,drops,0.25,ml,
946,217,conserve of Piony flowers,1.0,ounce,31.1,g,
947,217,powder'd Piony root,6.0,drams,23.34,g,
948,217,Balsam of Peru,4.0,scruple,5.18,g,
949,217,Syrup of Piony,3.0,ounces,93.3,g,
950,218,candy'd Satyrion root,2.0,ounces,62.2,g,
951,218,candy'd Eryngo root,1.0,ounce,31.1,g,
952,218,candy'd Nutmeg,0.5,ounce,15.55,g,
953,218,"Juice of Kermes, Spirit of Clary",2.0,drams,7.78,g,
954,218,long Pepper powder'd,16.0,grains,1.04,g,
955,219,Conserve of white Arch Angel flowers,1.0,ounce,31.1,g,
956,219,"Diascordium, green Ginger, powder'd Colophony, each",0.5,ounce,15.55,g,
957,219,Oil of Cinnamon,4.0,drops,0.25,ml,
958,220,"of the best Rhubarb (finely grated, without being dried)",0.5,ounce,15.55,g,
959,220,"Currants picked clean, and rubbed with a course Cloath",3.0,ounces,93.3,g,
960,220,Syrup of Succory with Rhubarb,0.5,ounce,15.55,g,
961,220,Oil of Aniseeds,2.0,drops,0.12,ml,
962,221,green Ginger,1.0,ounce,31.1,g,
963,221,conserve of red Roses,3.0,ounces,93.3,g,
964,221,(sometimes I order a like quantity of each) Oil of Cinnamon,4.0,drops,0.25,ml,
965,221,Oil of Cloves,2.0,drops,0.12,ml,
966,222,powder'd Myrrh,0.5,ounce,15.55,g,
967,222,Olibanum,1.0,dram,3.89,g,
968,222,Saffron,0.5,dram,1.95,g,
969,222,"work them together in a Mortar with the yolk of an Egg, and add five powder'd white Sugar Candy",0.5,ounce,15.55,g,
970,222,Pulp of Raisins passed thro' a Sieve,1.0,ounce,31.1,g,
971,222,Syrup of Balsam,0.5,ounce,15.55,g,
972,223,conserve of Celandine leaves,1.0,ounce,31.1,g,
973,223,powder'd Turmeric,0.5,ounce,15.55,g,
974,223,Troches (or rather dried flesh) of Vipers,3.0,drams,11.67,g,
975,223,"Rhubarb, Saffron, each",0.5,dram,1.95,g,
976,224,conserve of Rosemary flowers,1.0,ounce,31.1,g,
977,224,"green Ginger, Millepedes powder'd (I fancy lives ones are better) each",0.5,ounce,15.55,g,
978,224,flower of Sulphur,2.0,drams,7.78,g,
979,224,"flower of Benjamin, Saffron and Virginia Tobacco",1.0,scruple,1.3,g,
980,224,Orris root,1.0,dram,3.89,g,
981,224,clarify'd Honey,1.0,ounce,31.1,g,
982,225,Scurvy grass,3.0,ounces,93.3,g,
983,225,"Currants, white Sugar searced fine",1.0,ounce,31.1,g,
984,225,powder of Arum compound,6.0,drams,23.34,g,
985,225,Winter Bark,2.0,drams,7.78,g,
986,225,Oil of sassaphras,4.0,drops,0.25,ml,
987,225,Syrup of Elder berries,1.0,ounce,31.1,g,
988,226,conserve of stinking Orrach,4.0,ounce,124.4,g,
989,226,Oil of Amber,48.0,drops,2.98,ml,
990,227,conserve of red Roses,2.0,ounces,62.2,g,
991,227,conserve of Hips,1.0,ounce,31.1,g,
992,227,Lucatellus's Balsam,0.5,ounce,15.55,g,
993,227,Species of Diatragacanth frigid,1.0,dram,3.89,g,
994,227,Syrup of Balsam,3.0,drams,11.67,g,
995,228,"white Poppy and Henbane seed powder'd, each",0.5,ounce,15.55,g,
996,228,"Syrup of Corn Poppy, Conserve of red Roses",1.0,ounce,31.1,g,
997,229,Poterius his Antihectic,0.5,ounce,15.55,g,
998,229,Haly's powder fresh made,1.0,ounce,31.1,g,
999,230,conserve of red Roses,6.0,drams,23.34,g,
1000,230,Diascordium,0.5,ounce,15.55,g,
1001,230,powder'd Rhubarb,2.0,drams,7.78,g,
1002,230,Oil of Nutmeg and Cinnamon,2.0,drops,0.12,ml,
1003,230,Liquid Laudanum,80.0,drops,4.96,ml,
1004,230,Syrup of Quinces,0.5,ounce,15.55,g,
1005,231,powder'd Rosemary leaves,0.5,ounce,15.55,g,
1006,231,Syrup of Stechas,1.0,ounce,31.1,g,
1007,231,Balsam of Peru,12.0,drops,0.74,ml,
1008,231,Oil of Nutmeg and Rosemary,2.0,drops,0.12,ml,
1009,232,conserve of Gilly flowers,2.0,ounces,62.2,g,
1010,232,"of Hips, Gelly of Rasberries and of Currants, Juice of Kermes strain'd, each",0.5,ounce,15.55,g,
1011,232,"Ambergrise (well ground in a Mortar, first with Sugar Candy",16.0,grains,1.04,g,
1012,232,and after with Oil of Vitriol 4 drops),4.0,grains,0.26,g,
1013,233,Oil of Cinnamon,6.0,drops,0.37,ml,
1014,233,"Saffron, Musk, Ambergrise",3.0,grains,0.19,g,
1015,233,white Sugar,45.0,grains,2.92,g,
1016,234,"Camphire, Myrrh, Saffron, each",0.5,ounce,15.55,g,
1017,234,"Contrayerva root, Cloves",1.0,ounce,31.1,g,
1018,234,Opium,2.0,drams,7.78,g,
1019,234,Spirit of Wine rectify'd without Heat (after describ'd),20.0,ounces,622.0,g,
1020,235,Senna,6.0,drams,23.34,g,
1021,235,Rhubarb,2.0,drams,7.78,g,
1022,235,Liquorice,1.0,dram,3.89,g,
1023,235,"Aniseed, Caraways",1.0,dram,3.89,g,
1024,235,Saffron,0.5,scruple,0.65,g,
1025,235,Brandy,12.0,ounces,373.2,g,
1026,235,"Aqua Miribalis, Cinnamon water",2.0,ounces,62.2,g,
1027,235,"after due infusion, strain and add Syrup of Roses solutive",2.0,ounces,62.2,g,
1028,236,Elixir Proprietatis tartaris'd,3.0,drams,11.67,g,
1029,236,Oil of Cinnamon,12.0,drops,0.74,ml,
1030,237,Elixir Proprietatis tartaris'd,3.0,drams,11.67,g,
1031,237,"Oil of Cloves, Nutmeg",6.0,drops,0.37,ml,
1032,237,Oli if Mint,2.0,drops,0.12,ml,
1033,237,"Oil of (137,138) Wormwood",1.0,drop,0.06,ml,
1034,238,luke warm Water,1.0,pint,473.0,ml,
1035,238,Oil of Olive (or sweet Almonds),4.0,ounces,124.4,g,
1036,239,Balsam of Tolu,6.0,drams,23.34,g,
1037,239,"decoct it in fine Barly water 3 pints to 1 quart, when it's cold strain it, adding sweet Almonds blanch'd",6.0,drams,23.34,g,
1038,239,Balm of Gilead,16.0,drops,0.99,ml,
1039,239,white Sugar,1.0,ounce,31.1,g,
1040,240,"Rosin of Scammony, (or Scammony powder'd fine)",0.5,scruple,0.65,g,
1041,240,Yolk of Egg,2.0,drams,7.78,g,
1042,240,white Sugar,1.0,dram,3.89,g,
1043,240,"Damask Rose, and Barly, Cinnamon Water",6.0,drams,23.34,g,
1044,241,"sweet Almonds blanch'd, Cucumber, and white Poppy Seeds, each",0.5,ounce,15.55,g,
1045,241,refined Sugar,1.0,ounce,31.1,g,
1046,242,Epidemial and compound Piony Water,4.0,ounces,124.4,g,
1047,242,Citron seeds,0.5,ounce,15.55,g,
1048,242,"make an Emulsion, to which (when strained) add Sugar of Pearl",3.0,drams,11.67,g,
1049,242,Oil of Nutmeg,1.0,drop,0.06,ml,
1050,243,white Poppy seed,2.0,drams,7.78,g,
1051,243,"1 sweet Almond blanch'd, with red Poppy water",3.0,ounces,93.3,g,
1052,243,to which add Mint water,1.0,dram,3.89,g,
1053,243,Diacodium,3.0,drams,11.67,g,
1054,244,"Comfrey root, cut into thin rundles",4.0,ounces,124.4,g,
1055,244,boil it in water,3.0,pints,1419.0,ml,
1056,244,"strain out the Liquor, with which and sweet Almonds blanch'd, white Poppy and Henbane seeds, each",0.5,ounce,15.55,g,
1057,244,white Sugar,1.0,ounce,31.1,g,
1058,244,"make an Emulsion, and dissolve it in Salt Prunnel",1.0,dram,3.89,g,
1059,244,sugar of Lead,1.0,scruple,1.3,g,
1060,245,Decoction of burnt Harts-horn (not clear but white),1.0,quart,946.0,ml,
1061,245,"sweet Almonds blanch'd, white Poppy seeds, each",0.5,ounce,15.55,g,
1062,245,"make an Emulsion, to which (when strained) add strong Cinnamon Water",2.0,ounces,62.2,g,
1063,245,Oil of Nutmeg,1.0,drop,0.06,ml,
1064,245,fine Sugar,1.0,ounce,31.1,g,
1065,246,"Gum Ammoniacum 1 dram and a half, having dissolv'd it cold in a Mortar, in Hysop Water",4.0,ounces,124.4,g,
